file,class,method,variable,usage
C:\User\pavan\Projects\supertokens-core\src\main\java\io\supertokens\config\CoreConfig.java,io.supertokens.config.CoreConfig,getPasswordResetTokenLifetime/0,password_reset_token_lifetime,1
C:\User\pavan\Projects\supertokens-core\src\main\java\io\supertokens\config\CoreConfig.java,io.supertokens.config.CoreConfig,getAccessTokenValidityInMillis/0,access_token_validity,1
C:\User\pavan\Projects\supertokens-core\src\main\java\io\supertokens\config\CoreConfig.java,io.supertokens.config.CoreConfig,getTotpMaxAttempts/0,totp_max_attempts,1
C:\User\pavan\Projects\supertokens-core\downloader\src\main\java\io\supertokens\downloader\DownloaderRunnable.java,io.supertokens.downloader.DownloaderRunnable,run/0,hasFinished,1
C:\User\pavan\Projects\supertokens-core\downloader\src\main\java\io\supertokens\downloader\DownloaderRunnable.java,io.supertokens.downloader.DownloaderRunnable,run/0,runtimeException,1
C:\User\pavan\Projects\supertokens-core\downloader\src\main\java\io\supertokens\downloader\DownloaderRunnable.java,io.supertokens.downloader.DownloaderRunnable,run/0,ioError,1
C:\User\pavan\Projects\supertokens-core\downloader\src\main\java\io\supertokens\downloader\DownloaderRunnable.java,io.supertokens.downloader.DownloaderRunnable,"DownloaderRunnable/2[java.lang.String,java.lang.String]",parentDir,3
C:\User\pavan\Projects\supertokens-core\downloader\src\main\java\io\supertokens\downloader\DownloaderRunnable.java,io.supertokens.downloader.DownloaderRunnable,"DownloaderRunnable/2[java.lang.String,java.lang.String]",urlStr,3
C:\User\pavan\Projects\supertokens-core\downloader\src\main\java\io\supertokens\downloader\DownloaderRunnable.java,io.supertokens.downloader.DownloaderRunnable,doDownload/0,parentDir,1
C:\User\pavan\Projects\supertokens-core\downloader\src\main\java\io\supertokens\downloader\DownloaderRunnable.java,io.supertokens.downloader.DownloaderRunnable,doDownload/0,urlStr,2
C:\User\pavan\Projects\supertokens-core\src\main\java\io\supertokens\inmemorydb\queries\ThirdPartyQueries.java,io.supertokens.inmemorydb.queries.ThirdPartyQueries$UserInfoPartial,"UserInfoPartial/4[java.lang.String,java.lang.String,LoginMethod.ThirdParty,long]",thirdParty,3
C:\User\pavan\Projects\supertokens-core\src\main\java\io\supertokens\inmemorydb\queries\ThirdPartyQueries.java,io.supertokens.inmemorydb.queries.ThirdPartyQueries$UserInfoPartial,"UserInfoPartial/4[java.lang.String,java.lang.String,LoginMethod.ThirdParty,long]",timeJoined,3
C:\User\pavan\Projects\supertokens-core\src\main\java\io\supertokens\inmemorydb\queries\ThirdPartyQueries.java,io.supertokens.inmemorydb.queries.ThirdPartyQueries$UserInfoPartial,"UserInfoPartial/4[java.lang.String,java.lang.String,LoginMethod.ThirdParty,long]",id,3
C:\User\pavan\Projects\supertokens-core\src\main\java\io\supertokens\inmemorydb\queries\ThirdPartyQueries.java,io.supertokens.inmemorydb.queries.ThirdPartyQueries$UserInfoPartial,"UserInfoPartial/4[java.lang.String,java.lang.String,LoginMethod.ThirdParty,long]",email,3
C:\User\pavan\Projects\supertokens-core\src\main\java\io\supertokens\inmemorydb\queries\ThirdPartyQueries.java,io.supertokens.inmemorydb.queries.ThirdPartyQueries$UserInfoPartial,toLoginMethod/0,timeJoined,1
C:\User\pavan\Projects\supertokens-core\src\main\java\io\supertokens\inmemorydb\queries\ThirdPartyQueries.java,io.supertokens.inmemorydb.queries.ThirdPartyQueries$UserInfoPartial,toLoginMethod/0,verified,2
C:\User\pavan\Projects\supertokens-core\src\main\java\io\supertokens\inmemorydb\queries\ThirdPartyQueries.java,io.supertokens.inmemorydb.queries.ThirdPartyQueries$UserInfoPartial,toLoginMethod/0,id,1
C:\User\pavan\Projects\supertokens-core\src\main\java\io\supertokens\inmemorydb\queries\ThirdPartyQueries.java,io.supertokens.inmemorydb.queries.ThirdPartyQueries$UserInfoPartial,toLoginMethod/0,tenantIds,2
C:\User\pavan\Projects\supertokens-core\src\main\java\io\supertokens\inmemorydb\queries\ThirdPartyQueries.java,io.supertokens.inmemorydb.queries.ThirdPartyQueries$UserInfoPartial,toLoginMethod/0,email,1
C:\User\pavan\Projects\supertokens-core\src\main\java\io\supertokens\emailverification\EmailVerificationTest.java,io.supertokens.emailverification.EmailVerificationTest,getInstance/1[io.supertokens.Main],RESOURCE_ID,2
C:\User\pavan\Projects\supertokens-core\src\main\java\io\supertokens\emailverification\EmailVerificationTest.java,io.supertokens.emailverification.EmailVerificationTest,getInstance/1[io.supertokens.Main],main,4
C:\User\pavan\Projects\supertokens-core\src\main\java\io\supertokens\emailverification\EmailVerificationTest.java,io.supertokens.emailverification.EmailVerificationTest,setEmailVerificationTokenLifetime/1[long],emailVerificationTokenLifetimeMS,1
C:\User\pavan\Projects\supertokens-core\src\main\java\io\supertokens\emailverification\EmailVerificationTest.java,io.supertokens.emailverification.EmailVerificationTest,EmailVerificationTest/1[io.supertokens.Main],main,3
C:\User\pavan\Projects\supertokens-core\src\main\java\io\supertokens\emailverification\EmailVerificationTest.java,io.supertokens.emailverification.EmailVerificationTest,getEmailVerificationTokenLifetime/0,main,1
C:\User\pavan\Projects\supertokens-core\src\main\java\io\supertokens\emailverification\EmailVerificationTest.java,io.supertokens.emailverification.EmailVerificationTest,getEmailVerificationTokenLifetime/0,emailVerificationTokenLifetimeMS,2
C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\CronjobTest.java,io.supertokens.test.CronjobTest$TargetTenantCronjob,doTaskForTargetTenant/1[io.supertokens.test.TenantIdentifier],wasCalled,1
C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\CronjobTest.java,io.supertokens.test.CronjobTest$TargetTenantCronjob,"getInstance/2[io.supertokens.Main,io.supertokens.test.TenantIdentifier]",RESOURCE_ID,2
C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\multitenant\api\TestConnectionUriDomain5_1.java,io.supertokens.test.multitenant.api.TestConnectionUriDomain5_1,testDifferentValuesForCUDThatShouldNotWork/0,process,3
C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\multitenant\api\TestConnectionUriDomain5_1.java,io.supertokens.test.multitenant.api.TestConnectionUriDomain5_1,testRequiredSecondaryFactorsArray/0,process,15
C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\multitenant\api\TestConnectionUriDomain5_1.java,io.supertokens.test.multitenant.api.TestConnectionUriDomain5_1,testUpdateWithNullValueDeletesTheSetting/0,process,6
C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\multitenant\api\TestConnectionUriDomain5_1.java,io.supertokens.test.multitenant.api.TestConnectionUriDomain5_1,testDefaultRecipesEnabledWhileCreatingCUD/0,process,5
C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\multitenant\api\TestConnectionUriDomain5_1.java,io.supertokens.test.multitenant.api.TestConnectionUriDomain5_1,testCreateConnectionUriDomainWorks/0,process,5
C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\multitenant\api\TestConnectionUriDomain5_1.java,io.supertokens.test.multitenant.api.TestConnectionUriDomain5_1,beforeEach/0,process,4
C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\multitenant\api\TestConnectionUriDomain5_1.java,io.supertokens.test.multitenant.api.TestConnectionUriDomain5_1,testUpdateConnectionUriDomainWorks/0,process,6
C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\multitenant\api\TestConnectionUriDomain5_1.java,io.supertokens.test.multitenant.api.TestConnectionUriDomain5_1,testDifferentValuesForCUDThatShouldWork/0,process,15
C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\multitenant\api\TestConnectionUriDomain5_1.java,io.supertokens.test.multitenant.api.TestConnectionUriDomain5_1,afterEach/0,process,2
C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\multitenant\api\TestConnectionUriDomain5_1.java,io.supertokens.test.multitenant.api.TestConnectionUriDomain5_1,testDeleteConnectionUriDomainWorks/0,process,8
C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\multitenant\api\TestConnectionUriDomain5_1.java,io.supertokens.test.multitenant.api.TestConnectionUriDomain5_1,testDuplicateValuesInFirstFactorsAndRequiredSecondaryFactors/0,process,5
C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\multitenant\api\TestConnectionUriDomain5_1.java,io.supertokens.test.multitenant.api.TestConnectionUriDomain5_1,testCUDsThatAreSame/0,process,4
C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\multitenant\api\TestConnectionUriDomain5_1.java,io.supertokens.test.multitenant.api.TestConnectionUriDomain5_1,testUpdateConnectionUriDomainFromSameConnectionUriDomainWorks/0,process,6
C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\multitenant\api\TestConnectionUriDomain5_1.java,io.supertokens.test.multitenant.api.TestConnectionUriDomain5_1,testFirstFactorsArray/0,process,15
C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\multitenant\api\TestConnectionUriDomain5_0.java,io.supertokens.test.multitenant.api.TestConnectionUriDomain5_0,testDifferentValuesForCUDThatShouldWork/0,process,15
C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\multitenant\api\TestConnectionUriDomain5_0.java,io.supertokens.test.multitenant.api.TestConnectionUriDomain5_0,testUpdateWithNullValueDeletesTheSetting/0,process,6
C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\multitenant\api\TestConnectionUriDomain5_0.java,io.supertokens.test.multitenant.api.TestConnectionUriDomain5_0,testDefaultRecipesEnabledWhileCreatingCUD/0,process,5
C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\multitenant\api\TestConnectionUriDomain5_0.java,io.supertokens.test.multitenant.api.TestConnectionUriDomain5_0,testRequiredSecondaryFactorsArray/0,process,15
C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\multitenant\api\TestConnectionUriDomain5_0.java,io.supertokens.test.multitenant.api.TestConnectionUriDomain5_0,testUpdateConnectionUriDomainFromSameConnectionUriDomainWorks/0,process,6
C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\multitenant\api\TestConnectionUriDomain5_0.java,io.supertokens.test.multitenant.api.TestConnectionUriDomain5_0,testDeleteConnectionUriDomainWorks/0,process,8
C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\multitenant\api\TestConnectionUriDomain5_0.java,io.supertokens.test.multitenant.api.TestConnectionUriDomain5_0,testFirstFactorsArray/0,process,15
C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\multitenant\api\TestConnectionUriDomain5_0.java,io.supertokens.test.multitenant.api.TestConnectionUriDomain5_0,testCUDsThatAreSame/0,process,4
C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\multitenant\api\TestConnectionUriDomain5_0.java,io.supertokens.test.multitenant.api.TestConnectionUriDomain5_0,testDuplicateValuesInFirstFactorsAndRequiredSecondaryFactors/0,process,4
C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\multitenant\api\TestConnectionUriDomain5_0.java,io.supertokens.test.multitenant.api.TestConnectionUriDomain5_0,testCreateConnectionUriDomainWorks/0,process,5
C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\multitenant\api\TestConnectionUriDomain5_0.java,io.supertokens.test.multitenant.api.TestConnectionUriDomain5_0,testUpdateConnectionUriDomainWorks/0,process,6
C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\multitenant\api\TestConnectionUriDomain5_0.java,io.supertokens.test.multitenant.api.TestConnectionUriDomain5_0,beforeEach/0,process,4
C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\multitenant\api\TestConnectionUriDomain5_0.java,io.supertokens.test.multitenant.api.TestConnectionUriDomain5_0,afterEach/0,process,2
C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\multitenant\api\TestConnectionUriDomain5_0.java,io.supertokens.test.multitenant.api.TestConnectionUriDomain5_0,testDifferentValuesForCUDThatShouldNotWork/0,process,3
C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\FeatureFlagTest.java,io.supertokens.test.FeatureFlagTest,testFeatureFlagWithMultitenancyFor500Tenants/0,OPAQUE_KEY_WITH_MULTITENANCY_FEATURE,1
C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\FeatureFlagTest.java,io.supertokens.test.FeatureFlagTest,testThatMultitenantStatsAreAccurate/0,OPAQUE_KEY_WITH_MULTITENANCY_FEATURE,1
C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\FeatureFlagTest.java,io.supertokens.test.FeatureFlagTest,testThatCallingGetFeatureFlagAPIReturnsMfaStats/0,OPAQUE_KEY_WITH_MFA_MULTITENANCY_FEATURE,1
C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\FeatureFlagTest.java,io.supertokens.test.FeatureFlagTest,testThatMultitenantStatsAreAccurateForAnApp/0,OPAQUE_KEY_WITH_MULTITENANCY_FEATURE,1
C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\FeatureFlagTest.java,io.supertokens.test.FeatureFlagTest,testThatMultitenantStatsAreAccurateForACud/0,OPAQUE_KEY_WITH_MULTITENANCY_FEATURE,1
C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\FeatureFlagTest.java,io.supertokens.test.FeatureFlagTest,testPaidStatsContainsAllEnabledFeatures/0,OPAQUE_KEY_WITH_MULTITENANCY_FEATURE,1
C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\FeatureFlagTest.java,io.supertokens.test.FeatureFlagTest,testPaidStatsContainsAllEnabledFeatures/0,OPAQUE_KEY_WITH_DASHBOARD_FEATURE,1
C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\FeatureFlagTest.java,io.supertokens.test.FeatureFlagTest,testPaidStatsContainsAllEnabledFeatures/0,OPAQUE_KEY_WITH_SECURITY_FEATURE,1
C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\FeatureFlagTest.java,io.supertokens.test.FeatureFlagTest,testPaidStatsContainsAllEnabledFeatures/0,OPAQUE_KEY_WITH_MFA_FEATURE,1
C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\FeatureFlagTest.java,io.supertokens.test.FeatureFlagTest,testPaidStatsContainsAllEnabledFeatures/0,OPAQUE_KEY_WITH_ACCOUNT_LINKING_FEATURE,1
C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\FeatureFlagTest.java,io.supertokens.test.FeatureFlagTest,testNetworkCallIsMadeInCoreInit/0,OPAQUE_KEY_WITH_MULTITENANCY_FEATURE,1
C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\multitenant\generator\ConfigGenerator.java,io.supertokens.test.multitenant.generator.ConfigGenerator$GeneratedValueAndExpectation,"GeneratedValueAndExpectation/2[java.lang.Object,io.supertokens.test.multitenant.generator.ConfigGenerator.Expectation]",expectation,3
C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\multitenant\generator\ConfigGenerator.java,io.supertokens.test.multitenant.generator.ConfigGenerator$GeneratedValueAndExpectation,"GeneratedValueAndExpectation/2[java.lang.Object,io.supertokens.test.multitenant.generator.ConfigGenerator.Expectation]",value,3
C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\accountlinking\MultitenantTest.java,io.supertokens.test.accountlinking.MultitenantTest$AssociateUserToTenant,execute/1[io.supertokens.Main],userIndex,1
C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\accountlinking\MultitenantTest.java,io.supertokens.test.accountlinking.MultitenantTest$AssociateUserToTenant,execute/1[io.supertokens.Main],tenantIdentifier,2
C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\accountlinking\MultitenantTest.java,io.supertokens.test.accountlinking.MultitenantTest$AssociateUserToTenant,"AssociateUserToTenant/2[io.supertokens.test.accountlinking.TenantIdentifier,int]",userIndex,3
C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\accountlinking\MultitenantTest.java,io.supertokens.test.accountlinking.MultitenantTest$AssociateUserToTenant,"AssociateUserToTenant/2[io.supertokens.test.accountlinking.TenantIdentifier,int]",tenantIdentifier,3
C:\User\pavan\Projects\supertokens-core\src\main\java\io\supertokens\emailpassword\EmailPassword.java,io.supertokens.emailpassword.EmailPassword$ConsumeResetPasswordTokenResult,"ConsumeResetPasswordTokenResult/2[java.lang.String,java.lang.String]",userId,3
C:\User\pavan\Projects\supertokens-core\src\main\java\io\supertokens\emailpassword\EmailPassword.java,io.supertokens.emailpassword.EmailPassword$ConsumeResetPasswordTokenResult,"ConsumeResetPasswordTokenResult/2[java.lang.String,java.lang.String]",email,3
C:\User\pavan\Projects\supertokens-core\ee\src\main\java\io\supertokens\ee\EEFeatureFlag.java,io.supertokens.ee.EEFeatureFlag,"constructor/2[io.supertokens.Main,io.supertokens.ee.AppIdentifier]",main,7
